S.no,City,Industry,Business Name,Location,Google Ratings,Email,Website ,Phone Number,"Call for (ERP,Website, AI Solutions)",Call date and time,Remarks,Source_File,hfpxzc href,qBF1Pd,MW4etd,UY7F9,W4Efsd,W4Efsd 2,doJOZc,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,UsdlK,lcr4fd href,Cw1rxd,R8c4Qb,Cw1rxd 2,R8c4Qb 2,Jn12ke src,ah5Ghc,W4Efsd 7,Unnamed: 18,Unnamed: 19
135,Ghaziabad,FMCG Manufacturer,WWW.SPICYCHATAKA.COM,"Uttar Pradesh, India",5,,https://spicychataka.com/,089202 77501,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
136,Ghaziabad,FMCG Manufacturer,BORNFIRE SERVICES PVT LTD,"Uttar Pradesh, India",4.8,,http://www.bornfireservices.com/,095823 27405,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
137,Ghaziabad,FMCG Goods Wholesaler,Hindustan Agencies,"Uttar Pradesh, India",3,,http://www.hindustanagencies.co.in/,098182 98096,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
138,Ghaziabad,FMCG Goods Wholesaler,Samaira Trading Company,"Uttar Pradesh, India",,,,099586 00441,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
139,Ghaziabad,FMCG Goods Wholesaler,Nirva Enterprises,"Uttar Pradesh, India",1,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
140,Ghaziabad,Manufacturer,Unichem Ghaziabad,"Uttar Pradesh, India",5,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
141,Ghaziabad,FMCG Goods Wholesaler,K s,"Uttar Pradesh, India",4.9,,,095605 55952,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
142,Ghaziabad,FMCG Goods Wholesaler,Shree shyam enterprises,"Uttar Pradesh, India",5,,,083939 03555,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
143,Ghaziabad,FMCG Goods Wholesaler,MaxWholesale,"Uttar Pradesh, India",4.2,,,088821 19999,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
144,Ghaziabad,FMCG Goods Wholesaler,Amway Distributor,"Uttar Pradesh, India",4.8,,,097181 27306,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
145,Ghaziabad,FMCG Goods Wholesaler,SHRI RADHA KRISHNA ENTERPRISES,"Uttar Pradesh, India",,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
146,Ghaziabad,FMCG Goods Wholesaler,Amway Distributer,"Uttar Pradesh, India",5,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
147,Ghaziabad,FMCG Goods Wholesaler,Dasera Marketing Pvt Ltd,"Uttar Pradesh, India",,,,099996 60925,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
148,Ghaziabad,FMCG Manufacturer,NGS INDIA FOODS COMPANY,"Uttar Pradesh, India",,,,099105 97641,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
149,Ghaziabad,FMCG Manufacturer,Sarat dabur India ltd,"Uttar Pradesh, India",1,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
150,Ghaziabad,Research foundation,Dabur Research Foundation,"Uttar Pradesh, India",4.4,,http://daburresearch.in/,011 3061 1400,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
151,Ghaziabad,FMCG Goods Wholesaler,Tridev FMCG,"Uttar Pradesh, India",,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
152,Ghaziabad,FMCG Manufacturer,Variety Food Industries,"Uttar Pradesh, India",,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
153,Ghaziabad,Business management consultant,Venus Food - FMCG Business Consultant,"Uttar Pradesh, India",,,https://venusfoodinc.com/,085868 75771,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
154,Ghaziabad,FMCG Manufacturer,Bhavyam Foods,"Uttar Pradesh, India",,,,093113 59773,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
155,Ghaziabad,FMCG Goods Wholesaler,NGS MART (A Unit of Naseem General Store),"Uttar Pradesh, India",4.2,,,0120 412 0496,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
156,Ghaziabad,FMCG Goods Wholesaler,PALLAVI ENTERPRISES INDIA,"Uttar Pradesh, India",,,https://pallavienterprisesindia.blogspot.com/,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
157,Ghaziabad,FMCG Goods Wholesaler,VIPL,"Uttar Pradesh, India",,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
158,Ghaziabad,FMCG Manufacturer,Shri Atta Chakki,"Uttar Pradesh, India",2,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
159,Ghaziabad,FMCG Goods Wholesaler,PEARL,"Uttar Pradesh, India",,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
160,Ghaziabad,FMCG Goods Wholesaler,Amway Business Owner- Sushma,"Uttar Pradesh, India",,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
161,Ghaziabad,FMCG Goods Wholesaler,Part time income,"Uttar Pradesh, India",,,http://www.vestige.com/,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
162,Ghaziabad,FMCG Manufacturer,Shri Shyam Enterprises,"Uttar Pradesh, India",,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
163,Ghaziabad,FMCG Goods Wholesaler,Shree Shyam Traders,"Uttar Pradesh, India",,,,081784 97288,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
164,Ghaziabad,FMCG Goods Wholesaler,"Shri Shyam Enterprises, Sector 16 B, Gr. Noida West Near SKS World School","Uttar Pradesh, India",,,,097179 96412,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
165,Ghaziabad,FMCG Manufacturer,AARANYAM THE NATURAL COSMETIC,"Uttar Pradesh, India",,,https://aaranyamnatural.com/,089205 32140,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
166,Ghaziabad,FMCG Goods Wholesaler,Bahubali Electronics & System Technology,"Uttar Pradesh, India",3,,,098113 54119,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
167,Ghaziabad,FMCG Goods Wholesaler,The KALASH Enterprises,"Uttar Pradesh, India",5,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
168,Ghaziabad,Wholesaler,Universal Group of Companies,"Uttar Pradesh, India",5,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
169,Ghaziabad,FMCG Manufacturer,Flavour Fusion,"Uttar Pradesh, India",,,https://flavour-fusion1.odoo.com/,092143 96488,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
170,Ghaziabad,Warehouse,Satya Retail Warehouse Ghaziabad,"Uttar Pradesh, India",5,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
171,Ghaziabad,FMCG Goods Wholesaler,YUVI TRADERS,"Uttar Pradesh, India",,,,096254 68891,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
172,Ghaziabad,FMCG Goods Wholesaler,Mitsora Trading Company,"Uttar Pradesh, India",,,,098739 44374,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
173,Ghaziabad,FMCG Goods Wholesaler,Supreme Enterprises,"Uttar Pradesh, India",5,,https://suprementerprises.com/,088260 82879,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
174,Ghaziabad,FMCG Goods Wholesaler,Rahul srivastava,"Uttar Pradesh, India",,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
175,Ghaziabad,Medical equipment supplier,EDIAGNO HEALTHCARE PVT LTD - Medical Equipment On Rent,"Uttar Pradesh, India",5,,https://ediagno.com/,089298 00070,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
176,Ghaziabad,Hospital,"Navin Hospital, Meerut Road, Ghaziabad","Uttar Pradesh, India",4.7,,,076694 00888,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
177,Ghaziabad,Health consultant,Hospital Traders,"Uttar Pradesh, India",5,,https://www.hospitaltraders.com/,0120 426 1486,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
178,Ghaziabad,Hospital,Mediworld Health Care Hospital,"Uttar Pradesh, India",4.6,,https://mediworldhospitalgn.com/,097163 06030,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
179,Ghaziabad,Hospital,Madhup Hospital,"Uttar Pradesh, India",4.9,,http://www.madhuphospitals.com/,093114 15201,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
180,Ghaziabad,Hospital,"Max Super Speciality Hospital, Vaishali","Uttar Pradesh, India",4.6,,https://www.maxhealthcare.in/hospital-network/max-super-speciality-hospital-vaishali?utm_source=D-Organic&utm_medium=gmb&utm_campaign=vaishali-profile,088604 44888,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
181,Ghaziabad,Nursing agency,Elegant Wellness Support Private Limited( All Medical Equipment rent Hospital bed Oxygen concentrator bipap,"Uttar Pradesh, India",4.4,,http://www.elegantwellnesssupport.com/,097186 53131,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
182,Ghaziabad,General hospital,Yashoda Hospital & Research Centre,"Uttar Pradesh, India",4.7,,https://www.yashodahealthcare.com/,098109 22042,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
183,Ghaziabad,General hospital,Manipal Hospital Ghaziabad,"Uttar Pradesh, India",4.7,,https://www.manipalhospitals.com/ghaziabad/,0120 353 5353,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
184,Ghaziabad,Hospital,Gayatri Hospital,"Uttar Pradesh, India",4.5,,https://gayatrihospital.org/,093117 33269,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
185,Ghaziabad,Manufacturer,Medplus Hospital Solutions,"Uttar Pradesh, India",3.7,,http://www.medplushospitalsolutions.com/,099993 23967,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
186,Ghaziabad,Medical equipment supplier,IBP HEALTHCARE SOLUTIONS PVT. LTD.,"Uttar Pradesh, India",4.9,,https://ibpequipment.com/,096252 34954,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
187,Ghaziabad,Hospital,Chandra Laxmi Healthcare Multi Speciality Hospital,"Uttar Pradesh, India",4.7,,http://chandralaxmihealthcare.com/,0120 428 4825,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
188,Ghaziabad,Hospital,"Avee hospital -Multispeciality Hospital in Ghaziabad, Vaishali","Uttar Pradesh, India",4.6,,https://aveehospital.com/,081212 12835,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
189,Ghaziabad,Medical Equipment Manufacturer,Sai Life Medical Devices,"Uttar Pradesh, India",4.8,,https://sailifemedical.com/,092180 76891,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
190,Ghaziabad,Hospital,Care n Cure Multispeciality Hospital,"Uttar Pradesh, India",4.7,,https://cnchospital.in/,0120 411 8007,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
191,Ghaziabad,Hospital,Vardhman Hospital and Heart Centre,"Uttar Pradesh, India",4.6,,http://vardhmanhealthcare.com/our-doctors/,097179 27668,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
192,Ghaziabad,Medical Equipment Manufacturer,Geemed healthcare,"Uttar Pradesh, India",4.2,,http://geemedhealthcare.com/,099905 15572,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
193,Ghaziabad,General hospital,Atlanta Mediworld Multispeciality Hospital,"Uttar Pradesh, India",4,,http://www.atlantamediworld.com/,0120 288 2999,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
194,Ghaziabad,Hospital,Avamed Hospital | Hospital in Ghaziabad | Multispeciality Hospital in Ghaziabad,"Uttar Pradesh, India",4.6,,,096670 74581,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
195,Ghaziabad,Home health care service,Anupam HEALTHCARE SOLUTIONS FOR ALL HEALTHCARE NEED,"Uttar Pradesh, India",4.9,,,084475 08998,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
196,Ghaziabad,General hospital,Shri Tirupati Hospital,"Uttar Pradesh, India",4.9,,https://shritirupatihospital.com/,0120 278 2103,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
197,Ghaziabad,Private hospital,Gargi Hospital,"Uttar Pradesh, India",4.6,,https://www.gargihospital.in/,087500 45071,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
198,Ghaziabad,Hospital,Om Healthcare Hospital,"Uttar Pradesh, India",3.1,,,074287 16712,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
199,Ghaziabad,Medical Equipment Manufacturer,Carevel Medical Systems Private Limited,"Uttar Pradesh, India",4.7,,https://www.carevelmedsystem.com/,088607 86237,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
200,Ghaziabad,Hospital,MMG District Hospital,"Uttar Pradesh, India",3,,,0120 273 0038,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
201,Ghaziabad,Home health care service,Accept Healthcare Service - Ghaziabad,"Uttar Pradesh, India",5,,https://www.accepthealthcare24x7.com/patient-home-care-services-in-ghaziabad.php,095550 06730,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
202,Ghaziabad,Hospital,Santosh Hospital - Ghaziabad (Best MultiSpeciality Hospital),"Uttar Pradesh, India",4.5,,https://santoshhospitals.com/,078279 81588,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
203,Ghaziabad,Oxygen equipment supplier,PH HEALTHCARES,"Uttar Pradesh, India",5,,https://phhealthcares.com/,083688 86992,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
204,Ghaziabad,Hospital,Yashoda Super Speciality Hospital,"Uttar Pradesh, India",4.5,,https://www.yashodahospital.org/,0120 418 9500,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
205,Ghaziabad,Diagnostic center,Kantvam Healthcare Pvt Ltd,"Uttar Pradesh, India",4.7,,,099319 26953,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
206,Ghaziabad,Hospital,Indolifecare hospital,"Uttar Pradesh, India",5,,http://www.indolifecarehospital.com/,099906 55451,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
207,Ghaziabad,General hospital,Kamal Hospital,"Uttar Pradesh, India",4.3,,https://kamalhospitalncr.com/,0120 475 8888,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
208,Ghaziabad,General hospital,Chandra Laxmi Hospital,"Uttar Pradesh, India",4.6,,http://www.chandralaxmihospital.com/,087500 68708,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
209,Ghaziabad,Manufacturer,Ambh Healthcare,"Uttar Pradesh, India",5,,https://ambhhealthcare.com/,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
210,Ghaziabad,Hospital,Prem Dharam Hospital | Best Multispecialty Hospital in Ghaziabad,"Uttar Pradesh, India",4.4,,https://premdharamhospital.com/,0120 412 7778,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
211,Ghaziabad,Medical equipment supplier,IBP Healthcare Solutions Private Limited,"Uttar Pradesh, India",4.9,,https://ibpequipment.com/,096252 34954,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
212,Ghaziabad,Hospital,Doctor Visit At Home by Indrashila Healthcare Pvt.Ltd,"Uttar Pradesh, India",5,,http://doctorathome.in/,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
213,Ghaziabad,Hospital,Ambay Hospital,"Uttar Pradesh, India",2.8,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
214,Ghaziabad,Hospital,Yashoda Medicity,"Uttar Pradesh, India",4.6,,https://www.yashodahospital.org/,092666 10101,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
215,Ghaziabad,Medical clinic,Advance Healthcare,"Uttar Pradesh, India",4.9,,,097186 70931,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
216,Ghaziabad,Medical Equipment Manufacturer,Sai Life Industries,"Uttar Pradesh, India",4.2,,https://sailifemedical.com/,099102 86456,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
217,Ghaziabad,Hospital,Ayu Health Hospitals,"Uttar Pradesh, India",4.7,,https://ayu.health/ncr/hospital/ayu-health-multi-speciality-hospital-sector-4c-vasundhara-318?utm_source=google&utm_medium=organic&utm_campaign=GMB_ncr_sector-4c,011 4123 6115,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
218,Ghaziabad,Private hospital,AROMA HEALTHCARE HOSPITAL,"Uttar Pradesh, India",5,,,,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
219,Ghaziabad,Hospital,Paras Hospital,"Uttar Pradesh, India",3.7,,http://www.parashospital.in/,0120 462 4160,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
220,Ghaziabad,Nursing agency,Super India Patient care Pvt Ltd,"Uttar Pradesh, India",5,,http://www.superindiapatientcare.com/,096679 01154,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
221,Ghaziabad,Medical Center,Star Health Care Centre,"Uttar Pradesh, India",4.3,,,085957 86909,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
222,Ghaziabad,Hospital,Manav Hospital,"Uttar Pradesh, India",4.9,,https://www.manavhospital.com/,097189 42666,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
223,Ghaziabad,Event management company,Pioneer Hospitality,"Uttar Pradesh, India",4.9,,https://www.pioneerhospitality.in/,093192 00575,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
224,Ghaziabad,Event management company,RV Hospitality,"Uttar Pradesh, India",3,,http://rvhospitality.in/,083839 91787,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
225,Ghaziabad,Consultant,Quadrillion Hotels & Resorts,"Uttar Pradesh, India",5,,https://quadrillionhotels.com/,011 6931 1060,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
226,Ghaziabad,College,Sunderdeep College Of Hotel Management,"Uttar Pradesh, India",3.6,,,078400 90830,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
227,Ghaziabad,Tour operator,FUTURE CHOICE HOSPITALITY INDIA LIMITED HOLIDAY PACKAGES | TOUR AND TRAVEL,"Uttar Pradesh, India",4.5,,http://futurechoicehospitality.com/,1800 570 3636,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
228,Ghaziabad,Travel agency,Duck Hunt Travels and Hospitality,"Uttar Pradesh, India",4.9,,https://duckhunttravels.com/,095555 40100,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
229,Ghaziabad,3-star hotel,"Fortune District Centre, Ghaziabad - Member ITC Hotels' Group.","Uttar Pradesh, India",4.3,,https://www.itchotels.com/in/en/fortunedistrictcentre-ghaziabad,0120 398 8442,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
230,Ghaziabad,Hotel,Hotel The Emporio A Corporate Suites,"Uttar Pradesh, India",4.6,,,099904 94957,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
231,Ghaziabad,Educational institution,Chm Institute Of Hotel And Business Management,"Uttar Pradesh, India",3,,,093868 81956,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
232,Ghaziabad,Restaurant,The Walk,"Uttar Pradesh, India",4.5,,,9599069519,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
233,Ghaziabad,Restaurant,The Clock Tower,"Uttar Pradesh, India",4.5,,,9717312122,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
234,Ghaziabad,Restaurant,The Barbeque Company,"Uttar Pradesh, India",4.5,,https://thebbq.company/Home/Location/Ghaziabad,7428695501,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
235,Ghaziabad,Restaurant,Gola Sizzlers,"Uttar Pradesh, India",4.7,,Franchise so main website available but not individual one,9871763399,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
236,Ghaziabad,Restaurant,Lord of Foods,"Uttar Pradesh, India",4.8,,,7065400700,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
237,Ghaziabad,Restaurant,Mystery of Foods and Bar,"Uttar Pradesh, India",4.1,,http://www.mysteryoffood.in/,8377003471,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
238,Ghaziabad,Cafe,The Hipsters Cafe,"Uttar Pradesh, India",4.2,,,7503565004,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
239,Ghaziabad,Restaurant,Rooftop The View,"Uttar Pradesh, India",4.8,,https://www.radissonhotels.com/en-us/hotels/radisson-blu-kaushambi-ghaziabad/restaurant-bar,8929854243,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
240,Ghaziabad,Restaurant,Walk in the woods,"Uttar Pradesh, India",4.2,,http://www.walkinthewoods.in/,9555900022,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
241,Ghaziabad,Restaurant,The Flying Dutchman,"Uttar Pradesh, India",4.3,,,8527710016,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
242,Ghaziabad,Restaurant,The Monarch Terrace,"Uttar Pradesh, India",4.3,,,8800303303,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
243,Ghaziabad,Restaurant,Moti Mahal Delux Restaurant,"Uttar Pradesh, India",4.7,,http://motimahalgroup.com/,9999293856,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
244,Ghaziabad,Restaurant,Handi Highway Dining,"Uttar Pradesh, India",4,,http://handihighway.in/,7599075350,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
245,Ghaziabad,Restaurant,Sultan,"Uttar Pradesh, India",4.7,,https://www.radissonblu.com/en/hotel-kaushambi/restaurants,8744050670,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
246,Ghaziabad,Restaurant,Noon Mirch,"Uttar Pradesh, India",4.2,,http://www.exoticcelebrations.in/noon-mirch,9811381617,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
247,Ghaziabad,Restaurant,Labash ,"Uttar Pradesh, India",4.5,,http://www.labash.in/,7678511717,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
248,Ghaziabad,Cafe,Nior Cafe,"Uttar Pradesh, India",4.5,,,8448372877,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
249,Ghaziabad,Restaurant,The Yellow Chilli,"Uttar Pradesh, India",4.5,,,9910934269,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
250,Ghaziabad,Cafe,Cafe ElleBee,"Uttar Pradesh, India",4.7,,http://www.ellebee.in/,9354460764,,,,Aaron_Leads,,,,,,,,,,,,,,,,,,,,,,
1,Noida ,Manufacturer,Rajnigandha Factory,·,4.2,,http://rajnigandha.com/,0120 491 9100,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
2,Noida ,Manufacturer,Factory noida,79,5,,,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
3,Noida ,Manufacturer,Bush Factory Noida,"H8QF+3PH, Vyapar Marg",5,,,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
4,Noida ,Clothing store,factory outlet,71,3.7,,,098999 27801,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
5,Noida ,Manufacturer,Abbasi Factory Noida,·,5,,,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
6,Noida ,Manufacturer,DRS Manufacturing Company,"Office no. 36, 3rd floor, Phase 2 , Near Crown Plaza area - Mubarakpur, Dadri Road, Dist",4.9,,,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
7,Noida ,Electronics Company,"Samsung India Electronics Private Limited (Noida, U.P.)",,4.1,,,1800 5726 7864,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
8,Noida ,Outlet store,Factory Outlet,"B-64, B-64",3.5,,,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
9,Noida ,Clothing manufacturer,Aggarwal Group & Industries,"khasra no 209, near new care hospital",4.8,,https://www.aggarwalgroupindustries.com/,088003 75742,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
10,Noida ,Electronics Company,Samsung India New Plant,,4.5,,https://news.samsung.com/in/samsung-inaugurates-worlds-largest-mobile-factory-in-india,1800 5726 7864,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
11,Noida ,Garment Exporter,Apricot Clothing Factory for Exports,"C74, C-74",4.7,,http://apricot-clothing.in.net/clothing-manufacturer-india/,098733 44164,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
12,Noida ,FMCG Manufacturer,Anmol Industries Limited - Marketing Office,·,3.9,,http://www.anmolindustries.com/,1800 103 7211,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
13,Noida ,Clothing store,JAYPEE FACTORY OUTLET 2,"and, Plot number BR 01, 02 Sector 49, Dr B.R. Ambedkar Rd, near 76 metro station",4.3,,,099995 32573,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
14,Noida ,Manufacturer,Royal Kitchen Factory | modular kitchen manufacturers in noida | interior decorators in noida,·,4.5,,https://www.royalkitchenfactory.com/,099997 63867,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
15,Noida ,Ice Cream,"Icecream Factory, Noida","Food Court, Third Floor, counter No. 20D Logix city centre Mall",4.7,,,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
16,Noida ,Chocolate factory,Dharampal Premchand Limited (Snacks Factory),B 96A,4.3,,http://www.baba.in/,0120 454 2921,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
17,Noida ,Clothing manufacturer,RMX Joss Green Factory,·,4.3,,https://bazaargyaan.com/,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
18,Noida ,Food Processing Company,Fresh Food Factory,"NCR Region, E 1",1,,,099904 04466,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
19,Noida ,Manufacturer,NOIDA ALUMINUM COMPANY PVT LTD,"GCM3+3W7, Hosiery Complex Block B Rd",4.8,,,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
20,Noida ,Clothing store,NIKE FACTORY OUTLET NOIDA,"ARTHA MART, AMRAPALI DREAM VALLEY, PLOT NO. 21, W RD",2,,,,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
21,Noida ,Industrial equipment supplier,SMC Corporation (India) Pvt. Ltd. (HO & Factory 2),·,4.7,,https://www.smcin.com/,0120 478 0222,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
22,Noida ,Knitwear manufacturer,"Bhashaa Enterprise - Knitting Garments Manufacturer In Noida, Uttar Pradesh, India","4th Floor, D94",4.7,,,083778 37337,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
23,Noida ,Manufacturer,The Shoe Factory,"C 32, behind C Block Park",2,,,098733 66677,,,,Punam_Sony,,,,,,,,,,,,,,,,,,,,,,
